Date,Close/Last,Volume,Open,High,Low
09/10/2019,$90.50,N/A,$90.50,$90.50,$90.50
09/09/2019,$90.50,N/A,$90.50,$90.50,$90.50
09/06/2019,$90.50,N/A,$90.50,$90.50,$90.50
09/05/2019,$90.50,228,$90.50,$90.50,$90.50
09/04/2019,$89.25,1072,$89.26,$89.26,$89.25
09/03/2019,$88.49,447,$88.49,$88.49,$88.49
08/30/2019,$89.30,4440,$89.30,$89.30,$89.30
08/29/2019,$89.60,N/A,$89.60,$89.60,$89.60
08/28/2019,$89.60,N/A,$89.60,$89.60,$89.60
08/27/2019,$89.60,N/A,$89.60,$89.60,$89.60
08/26/2019,$89.60,N/A,$89.60,$89.60,$89.60
08/23/2019,$89.60,509,$86.75,$89.60,$86.75
08/22/2019,$87.24,172,$87.24,$87.24,$87.24
08/21/2019,$88.34,N/A,$88.34,$88.34,$88.34
08/20/2019,$88.34,N/A,$88.34,$88.34,$88.34
08/19/2019,$88.34,458,$88.34,$88.34,$88.34
08/16/2019,$87.50,N/A,$87.50,$87.50,$87.50
08/15/2019,$87.50,N/A,$87.50,$87.50,$87.50
08/14/2019,$87.50,N/A,$87.50,$87.50,$87.50
08/13/2019,$87.50,207,$87.50,$87.50,$87.50
08/12/2019,$84.60,N/A,$84.60,$84.60,$84.60
08/09/2019,$84.60,N/A,$84.60,$84.60,$84.60
08/08/2019,$84.60,N/A,$84.60,$84.60,$84.60
08/07/2019,$84.60,N/A,$84.60,$84.60,$84.60
08/06/2019,$84.60,281,$84.60,$84.60,$84.60
08/05/2019,$84.8325,151,$84.8325,$84.8325,$84.8325
08/02/2019,$85.55,5467,$85.30,$85.55,$85.30
08/01/2019,$85.71,152,$85.71,$85.71,$85.71
07/31/2019,$86.19,404,$86.19,$86.19,$86.19
07/30/2019,$86.20,253,$86.20,$86.20,$86.20
07/29/2019,$87.20,N/A,$87.20,$87.20,$87.20
07/26/2019,$87.20,3501,$87.45,$87.60,$87.20
07/25/2019,$84.39,2480,$85.80,$85.95,$84.39
07/24/2019,$84.21,N/A,$84.21,$84.21,$84.21
07/23/2019,$84.21,372,$84.21,$84.21,$84.21
07/22/2019,$85.05,N/A,$85.05,$85.05,$85.05
07/19/2019,$85.05,N/A,$85.05,$85.05,$85.05
07/18/2019,$85.05,N/A,$85.05,$85.05,$85.05
07/17/2019,$85.05,N/A,$85.05,$85.05,$85.05
07/16/2019,$85.05,940,$85.05,$85.05,$85.05
07/15/2019,$85.7835,875,$85.7835,$85.7835,$85.7835
07/12/2019,$85.631,1010,$85.05,$85.631,$85.05
07/11/2019,$86.03,3139,$86.03,$86.03,$86.03
07/10/2019,$84.7544,2137,$84.7544,$84.7544,$84.7544
07/09/2019,$84.194,1909,$84.194,$84.194,$84.194
07/08/2019,$85.40,N/A,$85.40,$85.40,$85.40
07/05/2019,$85.40,N/A,$85.40,$85.40,$85.40
07/03/2019,$85.40,7241,$85.30,$85.40,$85.30
07/02/2019,$84.5474,N/A,$84.5474,$84.5474,$84.5474
07/01/2019,$84.5474,13619,$85.47,$85.47,$83.10
06/28/2019,$85.65,920,$83.50,$85.65,$83.50
06/27/2019,$83.95,N/A,$83.95,$83.95,$83.95
06/26/2019,$83.95,381,$84.45,$84.45,$83.95
06/25/2019,$85.00,N/A,$85.00,$85.00,$85.00
06/24/2019,$85.00,241,$85.00,$85.00,$85.00
06/21/2019,$83.49,N/A,$83.49,$83.49,$83.49
06/20/2019,$83.49,3571,$84.65,$84.875,$83.49
06/19/2019,$82.19,N/A,$82.19,$82.19,$82.19
06/18/2019,$82.19,1706,$82.88,$82.88,$82.19
06/17/2019,$80.55,N/A,$80.55,$80.55,$80.55
06/14/2019,$80.55,14261,$80.48,$82.3444,$80.44
06/13/2019,$82.71,16754,$82.0418,$82.71,$82.0418
06/12/2019,$80.86,N/A,$80.86,$80.86,$80.86
06/11/2019,$80.86,391,$80.86,$80.86,$80.86
06/10/2019,$79.5325,N/A,$79.5325,$79.5325,$79.5325
06/07/2019,$79.5325,N/A,$79.5325,$79.5325,$79.5325
06/06/2019,$79.5325,N/A,$79.5325,$79.5325,$79.5325
06/05/2019,$79.5325,N/A,$79.5325,$79.5325,$79.5325
06/04/2019,$79.5325,N/A,$79.5325,$79.5325,$79.5325
06/03/2019,$79.5325,N/A,$79.5325,$79.5325,$79.5325
05/31/2019,$79.5325,N/A,$79.5325,$79.5325,$79.5325
05/30/2019,$79.5325,N/A,$79.5325,$79.5325,$79.5325
05/29/2019,$79.5325,496,$79.5325,$79.5325,$79.5325
05/28/2019,$79.88,128,$79.88,$79.88,$79.88
05/24/2019,$78.7777,N/A,$78.7777,$78.7777,$78.7777
05/23/2019,$78.7777,N/A,$78.7777,$78.7777,$78.7777
05/22/2019,$78.7777,N/A,$78.7777,$78.7777,$78.7777
05/21/2019,$78.7777,N/A,$78.7777,$78.7777,$78.7777
05/20/2019,$78.7777,201,$78.7777,$78.7777,$78.7777
05/17/2019,$78.40,192,$78.40,$78.40,$78.40
05/16/2019,$81.0084,N/A,$81.0084,$81.0084,$81.0084
05/15/2019,$81.0084,N/A,$81.0084,$81.0084,$81.0084
05/14/2019,$81.0084,N/A,$81.0084,$81.0084,$81.0084
05/13/2019,$81.0084,N/A,$81.0084,$81.0084,$81.0084
05/10/2019,$81.0084,N/A,$81.0084,$81.0084,$81.0084
05/09/2019,$81.0084,N/A,$81.0084,$81.0084,$81.0084
05/08/2019,$81.0084,N/A,$81.0084,$81.0084,$81.0084
05/07/2019,$81.0084,N/A,$81.0084,$81.0084,$81.0084
05/06/2019,$81.0084,14441,$81.0084,$81.0084,$81.0084
05/03/2019,$80.70,N/A,$80.70,$80.70,$80.70
05/02/2019,$80.70,N/A,$80.70,$80.70,$80.70
05/01/2019,$80.70,N/A,$80.70,$80.70,$80.70
04/30/2019,$80.70,3000,$80.70,$80.70,$80.70
04/29/2019,$79.80,N/A,$79.80,$79.80,$79.80
04/26/2019,$79.80,4013,$79.65,$79.80,$79.65
04/25/2019,$78.00,N/A,$78.00,$78.00,$78.00
04/24/2019,$78.00,N/A,$78.00,$78.00,$78.00
04/23/2019,$78.00,N/A,$78.00,$78.00,$78.00
04/22/2019,$78.00,N/A,$78.00,$78.00,$78.00
04/18/2019,$78.00,N/A,$78.00,$78.00,$78.00
04/17/2019,$78.00,N/A,$78.00,$78.00,$78.00
04/16/2019,$78.00,112,$78.00,$78.00,$78.00
04/15/2019,$77.7902,N/A,$77.7902,$77.7902,$77.7902
04/12/2019,$77.7902,N/A,$77.7902,$77.7902,$77.7902
04/11/2019,$77.7902,441,$77.7902,$77.7902,$77.7902
04/10/2019,$76.10,N/A,$76.10,$76.10,$76.10
04/09/2019,$76.10,N/A,$76.10,$76.10,$76.10
04/08/2019,$76.10,N/A,$76.10,$76.10,$76.10
04/05/2019,$76.10,N/A,$76.10,$76.10,$76.10
04/04/2019,$76.10,N/A,$76.10,$76.10,$76.10
04/03/2019,$76.10,N/A,$76.10,$76.10,$76.10
04/02/2019,$76.10,N/A,$76.10,$76.10,$76.10
04/01/2019,$76.10,N/A,$76.10,$76.10,$76.10
03/29/2019,$76.10,189,$76.10,$76.10,$76.10
03/28/2019,$75.35,195,$75.35,$75.35,$75.35
03/27/2019,$75.45,N/A,$75.45,$75.45,$75.45
03/26/2019,$75.45,35935,$75.49,$75.49,$75.45
03/25/2019,$75.185,1500,$75.185,$75.185,$75.185
03/22/2019,$77.89,N/A,$77.89,$77.89,$77.89
03/21/2019,$77.89,2021,$77.89,$78.66,$77.89
03/20/2019,$77.50,274,$77.50,$77.50,$77.50
03/19/2019,$79.02,283,$79.02,$79.02,$79.02
03/18/2019,$78.06,N/A,$78.06,$78.06,$78.06
03/15/2019,$78.06,100,$78.06,$78.06,$78.06
03/14/2019,$76.15,N/A,$76.15,$76.15,$76.15
03/13/2019,$76.15,N/A,$76.15,$76.15,$76.15
03/12/2019,$76.15,N/A,$76.15,$76.15,$76.15
03/11/2019,$76.15,N/A,$76.15,$76.15,$76.15
03/08/2019,$76.15,N/A,$76.15,$76.15,$76.15
03/07/2019,$76.15,N/A,$76.15,$76.15,$76.15
03/06/2019,$76.15,3257,$76.40,$76.40,$76.15
03/05/2019,$75.55,N/A,$75.55,$75.55,$75.55
03/04/2019,$75.55,4450,$75.55,$75.55,$75.55
03/01/2019,$76.9538,N/A,$76.9538,$76.9538,$76.9538
02/28/2019,$76.9538,N/A,$76.9538,$76.9538,$76.9538
02/27/2019,$76.9538,N/A,$76.9538,$76.9538,$76.9538
02/26/2019,$76.9538,2205,$76.2291,$76.9538,$76.2291
02/25/2019,$75.59,180,$75.59,$75.59,$75.59
02/22/2019,$77.10,N/A,$77.10,$77.10,$77.10
02/21/2019,$77.10,1200,$77.10,$77.10,$77.10
02/20/2019,$74.41,N/A,$74.41,$74.41,$74.41
02/19/2019,$74.41,2562,$74.41,$74.41,$74.41
02/15/2019,$73.25,1472,$73.05,$73.25,$73.05
02/14/2019,$73.875,N/A,$73.875,$73.875,$73.875
02/13/2019,$73.875,4000,$73.65,$73.875,$73.65
02/12/2019,$72.35,1201,$72.35,$72.35,$72.35
02/11/2019,$73.92,N/A,$73.92,$73.92,$73.92
02/08/2019,$73.92,N/A,$73.92,$73.92,$73.92
02/07/2019,$73.92,N/A,$73.92,$73.92,$73.92
02/06/2019,$73.92,N/A,$73.92,$73.92,$73.92
02/05/2019,$73.92,493,$73.92,$73.92,$73.92
02/04/2019,$72.38,202,$72.38,$72.38,$72.38
02/01/2019,$72.15,N/A,$72.15,$72.15,$72.15
01/31/2019,$72.15,N/A,$72.15,$72.15,$72.15
01/30/2019,$72.15,2650,$71.7651,$72.375,$71.7651
01/29/2019,$69.95,N/A,$69.95,$69.95,$69.95
01/28/2019,$69.95,3053,$69.95,$69.95,$69.95
01/25/2019,$70.29,216,$70.29,$70.29,$70.29
01/24/2019,$69.72,N/A,$69.72,$69.72,$69.72
01/23/2019,$69.72,N/A,$69.72,$69.72,$69.72
01/22/2019,$69.72,1015,$70.20,$70.40,$69.72
01/18/2019,$69.17,N/A,$69.17,$69.17,$69.17
01/17/2019,$69.17,N/A,$69.17,$69.17,$69.17
01/16/2019,$69.17,1400,$69.17,$69.17,$69.17
01/15/2019,$69.70,N/A,$69.70,$69.70,$69.70
01/14/2019,$69.70,392,$69.70,$69.70,$69.70
01/11/2019,$70.912,N/A,$70.912,$70.912,$70.912
01/10/2019,$70.912,320,$70.912,$70.912,$70.912
01/09/2019,$69.47,N/A,$69.47,$69.47,$69.47
01/08/2019,$69.47,109,$69.47,$69.47,$69.47
01/07/2019,$70.264,40000,$70.014,$70.264,$70.014
01/04/2019,$69.50,130,$69.50,$69.50,$69.50
01/03/2019,$68.75,332,$69.645,$69.645,$68.75
01/02/2019,$68.39,N/A,$68.39,$68.39,$68.39
12/31/2018,$68.39,N/A,$68.39,$68.39,$68.39
12/28/2018,$68.39,N/A,$68.39,$68.39,$68.39
12/27/2018,$68.39,623,$69.18,$69.18,$68.32
12/26/2018,$71.30,1758,$69.18,$71.30,$69.18
12/24/2018,$70.06,N/A,$70.06,$70.06,$70.06
12/21/2018,$70.06,422,$70.06,$70.06,$70.06
12/20/2018,$70.15,1031,$70.15,$70.15,$70.15
12/19/2018,$71.45,536,$71.45,$71.45,$71.45
12/18/2018,$71.16,N/A,$71.16,$71.16,$71.16
12/17/2018,$71.16,200,$71.17,$71.17,$71.16
12/14/2018,$72.20,N/A,$72.20,$72.20,$72.20
12/13/2018,$72.20,420,$73.66,$73.66,$72.20
12/12/2018,$72.35,4343,$72.05,$72.35,$71.80
12/11/2018,$71.52,N/A,$71.52,$71.52,$71.52
12/10/2018,$71.52,100,$71.52,$71.52,$71.52
12/07/2018,$73.85,N/A,$73.85,$73.85,$73.85
12/06/2018,$73.85,N/A,$73.85,$73.85,$73.85
12/04/2018,$73.85,547,$74.238,$74.238,$73.85
12/03/2018,$74.74,N/A,$74.74,$74.74,$74.74
11/30/2018,$74.74,N/A,$74.74,$74.74,$74.74
11/29/2018,$74.74,N/A,$74.74,$74.74,$74.74
11/28/2018,$74.74,N/A,$74.74,$74.74,$74.74
11/27/2018,$74.74,107,$74.74,$74.74,$74.74
11/26/2018,$73.52,N/A,$73.52,$73.52,$73.52
11/23/2018,$73.52,N/A,$73.52,$73.52,$73.52
11/21/2018,$73.52,N/A,$73.52,$73.52,$73.52
11/20/2018,$73.52,N/A,$73.52,$73.52,$73.52
11/19/2018,$73.52,765,$73.73,$73.73,$73.52
11/16/2018,$74.0042,N/A,$74.0042,$74.0042,$74.0042
11/15/2018,$74.0042,328,$74.0042,$74.0042,$74.0042
11/14/2018,$72.09,600,$72.29,$72.29,$72.09
11/13/2018,$74.80,100,$74.80,$74.80,$74.80
11/12/2018,$73.35,771,$73.40,$73.55,$73.35
11/09/2018,$72.75,246,$72.75,$72.75,$72.75
11/08/2018,$71.99,613,$72.3971,$72.3971,$71.99
11/07/2018,$70.607,N/A,$70.607,$70.607,$70.607
11/06/2018,$70.607,N/A,$70.607,$70.607,$70.607
11/05/2018,$70.607,N/A,$70.607,$70.607,$70.607
11/02/2018,$70.607,N/A,$70.607,$70.607,$70.607
11/01/2018,$70.607,N/A,$70.607,$70.607,$70.607
10/31/2018,$70.607,N/A,$70.607,$70.607,$70.607
10/30/2018,$70.607,151898,$70.607,$70.9445,$70.5445
10/29/2018,$69.40,38907,$70.225,$70.2475,$69.40
10/26/2018,$71.55,N/A,$71.55,$71.55,$71.55
10/25/2018,$71.55,198,$71.55,$71.55,$71.55
10/24/2018,$72.30,N/A,$72.30,$72.30,$72.30
10/23/2018,$72.30,N/A,$72.30,$72.30,$72.30
10/22/2018,$72.30,N/A,$72.30,$72.30,$72.30
10/19/2018,$72.30,456,$72.30,$72.30,$72.30
10/18/2018,$71.30,278,$71.30,$71.30,$71.30
10/17/2018,$71.1401,1075,$71.55,$71.55,$71.1401
10/16/2018,$73.65,N/A,$73.65,$73.65,$73.65
10/15/2018,$73.65,318,$73.26,$73.65,$73.26
10/12/2018,$75.479,N/A,$75.479,$75.479,$75.479
10/11/2018,$75.479,N/A,$75.479,$75.479,$75.479
10/10/2018,$75.479,8476,$75.479,$75.479,$75.479
10/09/2018,$77.32,N/A,$77.32,$77.32,$77.32
10/08/2018,$77.32,N/A,$77.32,$77.32,$77.32
10/05/2018,$77.32,N/A,$77.32,$77.32,$77.32
10/04/2018,$77.32,N/A,$77.32,$77.32,$77.32
10/03/2018,$77.32,N/A,$77.32,$77.32,$77.32
10/02/2018,$77.32,N/A,$77.32,$77.32,$77.32
10/01/2018,$77.32,N/A,$77.32,$77.32,$77.32
09/28/2018,$77.32,N/A,$77.32,$77.32,$77.32
09/27/2018,$77.32,N/A,$77.32,$77.32,$77.32
09/26/2018,$77.32,N/A,$77.32,$77.32,$77.32
09/25/2018,$77.32,N/A,$77.32,$77.32,$77.32
09/24/2018,$77.32,N/A,$77.32,$77.32,$77.32
09/21/2018,$77.32,N/A,$77.32,$77.32,$77.32
09/20/2018,$77.32,1285,$77.70,$77.70,$77.32
09/19/2018,$75.64,N/A,$75.64,$75.64,$75.64
09/18/2018,$75.64,N/A,$75.64,$75.64,$75.64
09/17/2018,$75.64,N/A,$75.64,$75.64,$75.64
09/14/2018,$75.64,N/A,$75.64,$75.64,$75.64
09/13/2018,$75.64,1447,$76.20,$76.20,$75.64
09/12/2018,$74.65,598,$74.65,$74.65,$74.65
09/11/2018,$75.07,234,$75.07,$75.07,$75.07
09/10/2018,$75.90,N/A,$75.90,$75.90,$75.90
09/07/2018,$75.90,500,$75.90,$75.90,$75.90
09/06/2018,$75.38,N/A,$75.38,$75.38,$75.38
09/05/2018,$75.38,78528,$75.38,$75.38,$75.38
09/04/2018,$76.7817,1620,$76.7817,$76.7817,$76.7817
08/31/2018,$80.335,N/A,$80.335,$80.335,$80.335
08/30/2018,$80.335,N/A,$80.335,$80.335,$80.335
08/29/2018,$80.335,N/A,$80.335,$80.335,$80.335
08/28/2018,$80.335,542,$80.00,$80.335,$79.95
08/27/2018,$80.00,100,$80.00,$80.00,$80.00
08/24/2018,$76.40,N/A,$76.40,$76.40,$76.40
08/23/2018,$76.40,N/A,$76.40,$76.40,$76.40
08/22/2018,$76.40,N/A,$76.40,$76.40,$76.40
08/21/2018,$76.40,N/A,$76.40,$76.40,$76.40
08/20/2018,$76.40,N/A,$76.40,$76.40,$76.40
08/17/2018,$76.40,N/A,$76.40,$76.40,$76.40
08/16/2018,$76.40,N/A,$76.40,$76.40,$76.40
08/15/2018,$76.40,N/A,$76.40,$76.40,$76.40
08/14/2018,$76.40,N/A,$76.40,$76.40,$76.40
08/13/2018,$76.40,7260,$77.1215,$77.1215,$76.40
08/10/2018,$79.5349,N/A,$79.5349,$79.5349,$79.5349
08/09/2018,$79.5349,N/A,$79.5349,$79.5349,$79.5349
08/08/2018,$79.5349,382,$79.5349,$79.5349,$79.5349
08/07/2018,$78.519,N/A,$78.519,$78.519,$78.519
08/06/2018,$78.519,N/A,$78.519,$78.519,$78.519
08/03/2018,$78.519,1624,$78.519,$78.519,$78.519
08/02/2018,$79.21,143,$79.21,$79.21,$79.21
08/01/2018,$76.25,N/A,$76.25,$76.25,$76.25
07/31/2018,$76.25,N/A,$76.25,$76.25,$76.25
07/30/2018,$76.25,N/A,$76.25,$76.25,$76.25
07/27/2018,$76.25,N/A,$76.25,$76.25,$76.25
07/26/2018,$76.25,N/A,$76.25,$76.25,$76.25
07/25/2018,$76.25,N/A,$76.25,$76.25,$76.25
07/24/2018,$76.25,253,$76.25,$76.25,$76.25
07/23/2018,$76.25,N/A,$76.25,$76.25,$76.25
07/20/2018,$76.25,N/A,$76.25,$76.25,$76.25
07/19/2018,$76.25,N/A,$76.25,$76.25,$76.25
07/18/2018,$76.25,283,$76.25,$76.25,$76.25
07/17/2018,$75.36,N/A,$75.36,$75.36,$75.36
07/16/2018,$75.36,131,$75.36,$75.36,$75.36
07/13/2018,$74.70,N/A,$74.70,$74.70,$74.70
07/12/2018,$74.70,5409,$74.63,$74.70,$74.63
07/11/2018,$74.75,N/A,$74.75,$74.75,$74.75
07/10/2018,$74.75,N/A,$74.75,$74.75,$74.75
07/09/2018,$74.75,4100,$74.75,$74.75,$74.75
07/06/2018,$76.35,407,$78.30,$78.30,$76.35
07/05/2018,$75.85,197,$75.85,$75.85,$75.85
07/03/2018,$73.80,266,$74.6348,$74.6348,$73.80
07/02/2018,$74.00,1398,$74.00,$74.00,$74.00
06/29/2018,$72.59,N/A,$72.59,$72.59,$72.59
06/28/2018,$72.59,N/A,$72.59,$72.59,$72.59
06/27/2018,$72.59,222,$72.59,$72.59,$72.59
06/26/2018,$73.69,180,$73.69,$73.69,$73.69
06/25/2018,$73.96,541,$73.93,$73.96,$73.93
06/22/2018,$73.05,N/A,$73.05,$73.05,$73.05
06/21/2018,$73.05,6636,$73.85,$73.85,$73.05
06/20/2018,$73.45,N/A,$73.45,$73.45,$73.45
06/19/2018,$73.45,794,$74.005,$74.33,$73.45
06/18/2018,$75.4641,N/A,$75.4641,$75.4641,$75.4641
06/15/2018,$75.4641,N/A,$75.4641,$75.4641,$75.4641
06/14/2018,$75.4641,6786,$75.4641,$75.4641,$75.4641
06/13/2018,$75.20,N/A,$75.20,$75.20,$75.20
06/12/2018,$75.20,N/A,$75.20,$75.20,$75.20
06/11/2018,$75.20,N/A,$75.20,$75.20,$75.20
06/08/2018,$75.20,659,$75.20,$75.20,$75.20
06/07/2018,$74.70,209,$74.70,$74.70,$74.70
06/06/2018,$75.23,N/A,$75.23,$75.23,$75.23
06/05/2018,$75.23,N/A,$75.23,$75.23,$75.23
06/04/2018,$75.23,439,$75.23,$75.23,$75.23
06/01/2018,$76.55,N/A,$76.55,$76.55,$76.55
05/31/2018,$76.55,N/A,$76.55,$76.55,$76.55
05/30/2018,$76.55,122,$76.55,$76.55,$76.55
05/29/2018,$77.20,N/A,$77.20,$77.20,$77.20
05/25/2018,$77.20,100,$77.20,$77.20,$77.20
05/24/2018,$76.728,N/A,$76.728,$76.728,$76.728
05/23/2018,$76.728,N/A,$76.728,$76.728,$76.728
05/22/2018,$76.728,N/A,$76.728,$76.728,$76.728
05/21/2018,$76.728,N/A,$76.728,$76.728,$76.728
05/18/2018,$76.728,72836,$76.728,$76.728,$76.728
05/17/2018,$76.3564,N/A,$76.3564,$76.3564,$76.3564
05/16/2018,$76.3564,N/A,$76.3564,$76.3564,$76.3564
05/15/2018,$76.3564,653,$76.3564,$76.3564,$76.3564
05/14/2018,$76.45,N/A,$76.45,$76.45,$76.45
05/11/2018,$76.45,116,$76.45,$76.45,$76.45
05/10/2018,$77.2211,1401,$77.2211,$77.2211,$77.2211
05/09/2018,$76.50,200,$76.50,$76.50,$76.50
05/08/2018,$77.7223,N/A,$77.7223,$77.7223,$77.7223
05/07/2018,$77.7223,388,$77.7223,$77.7223,$77.7223
05/04/2018,$78.12,100,$78.12,$78.12,$78.12
05/03/2018,$79.75,N/A,$79.75,$79.75,$79.75
05/02/2018,$79.75,520,$79.75,$79.75,$79.75
05/01/2018,$80.60,N/A,$80.60,$80.60,$80.60
04/30/2018,$80.60,N/A,$80.60,$80.60,$80.60
04/27/2018,$80.60,400,$80.60,$80.60,$80.60
04/26/2018,$80.95,N/A,$80.95,$80.95,$80.95
04/25/2018,$80.95,490,$79.40,$80.95,$79.40
04/24/2018,$82.76,N/A,$82.76,$82.76,$82.76
04/23/2018,$82.76,N/A,$82.76,$82.76,$82.76
04/20/2018,$82.76,N/A,$82.76,$82.76,$82.76
04/19/2018,$82.76,113,$82.76,$82.76,$82.76
04/18/2018,$81.55,N/A,$81.55,$81.55,$81.55
04/17/2018,$81.55,200,$81.55,$81.55,$81.55
